PMAID,Name,Alt_Name,xPos,yPos,Feature_ID,hours,Feature_Desc,CHILD_DESC,FIELD_TYPE,YOUTH_ONLY,LIGHTING,Location 1
428,Seward Park,,-122.250639,47.54923,42,6 a.m. - 10 p.m.,Paths (ADA Compliant),,,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
428,Seward Park,,-122.250639,47.54923,21,6 a.m. - 10 p.m.,Picnic Sites,Picnic Site #1,,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
428,Seward Park,,-122.250639,47.54923,21,6 a.m. - 10 p.m.,Picnic Sites,Picnic Site #2,,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
428,Seward Park,,-122.250639,47.54923,21,6 a.m. - 10 p.m.,Picnic Sites,Picnic Site #3,,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
428,Seward Park,,-122.250639,47.54923,21,6 a.m. - 10 p.m.,Picnic Sites,Picnic Site #4,,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
428,Seward Park,,-122.250639,47.54923,21,6 a.m. - 10 p.m.,Picnic Sites,Picnic Site #5,,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
428,Seward Park,,-122.250639,47.54923,41,6 a.m. - 10 p.m.,Play Area (ADA Compliant),Play Area,,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
428,Seward Park,,-122.250639,47.54923,27,6 a.m. - 10 p.m.,Restrooms,,,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
428,Seward Park,,-122.250639,47.54923,40,6 a.m. - 10 p.m.,Restrooms (ADA Compliant),,,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
428,Seward Park,,-122.250639,47.54923,29,6 a.m. - 10 p.m.,Tennis Court (Outdoor),Tennis Court #1 (under construction),,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
428,Seward Park,,-122.250639,47.54923,29,6 a.m. - 10 p.m.,Tennis Court (Outdoor),Tennis Court #2 (under construction),,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
428,Seward Park,,-122.250639,47.54923,34,6 a.m. - 10 p.m.,View,,,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
428,Seward Park,,-122.250639,47.54923,36,6 a.m. - 10 p.m.,Waterfront,,,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
428,Seward Park,,-122.250639,47.54923,9,6 a.m. - 10 p.m.,Weddings and Ceremonies,,,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
428,Seward Park,,-122.250639,47.54923,37,6 a.m. - 10 p.m.,Woods,,,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
4433,Smith Cove,,-122.387679,47.632602,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"23rd Ave West
(-122.387679, 47.632602)"
4433,Smith Cove,,-122.387679,47.632602,36,4 a.m. - 11:30 p.m.,Waterfront,,,FALSE,FALSE,"23rd Ave West
(-122.387679, 47.632602)"
4453,Solstice Park,,-122.390347,47.536414,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"7400 Fauntleroy Way SW
(-122.390347, 47.536414)"
4453,Solstice Park,,-122.390347,47.536414,25,4 a.m. - 11:30 p.m.,P-Patch Community Garden,,,FALSE,FALSE,"7400 Fauntleroy Way SW
(-122.390347, 47.536414)"
4453,Solstice Park,,-122.390347,47.536414,30,4 a.m. - 11:30 p.m.,Tennis Backboard (Outdoor),,,FALSE,FALSE,"7400 Fauntleroy Way SW
(-122.390347, 47.536414)"
4453,Solstice Park,,-122.390347,47.536414,29,4 a.m. - 11:30 p.m.,Tennis Court (Outdoor),Tennis Court #1,,FALSE,FALSE,"7400 Fauntleroy Way SW
(-122.390347, 47.536414)"
4453,Solstice Park,,-122.390347,47.536414,29,4 a.m. - 11:30 p.m.,Tennis Court (Outdoor),Tennis Court #2,,FALSE,FALSE,"7400 Fauntleroy Way SW
(-122.390347, 47.536414)"
4453,Solstice Park,,-122.390347,47.536414,29,4 a.m. - 11:30 p.m.,Tennis Court (Outdoor),Tennis Court #3,,FALSE,FALSE,"7400 Fauntleroy Way SW
(-122.390347, 47.536414)"
4453,Solstice Park,,-122.390347,47.536414,29,4 a.m. - 11:30 p.m.,Tennis Court (Outdoor),Tennis Court #4,,FALSE,FALSE,"7400 Fauntleroy Way SW
(-122.390347, 47.536414)"
4453,Solstice Park,,-122.390347,47.536414,29,4 a.m. - 11:30 p.m.,Tennis Court (Outdoor),Tennis Court #5,,FALSE,FALSE,"7400 Fauntleroy Way SW
(-122.390347, 47.536414)"
4453,Solstice Park,,-122.390347,47.536414,29,4 a.m. - 11:30 p.m.,Tennis Court (Outdoor),Tennis Court #6,,FALSE,FALSE,"7400 Fauntleroy Way SW
(-122.390347, 47.536414)"
4453,Solstice Park,,-122.390347,47.536414,31,4 a.m. - 11:30 p.m.,Tennis Lights,,,FALSE,FALSE,"7400 Fauntleroy Way SW
(-122.390347, 47.536414)"
3987,Soundview Terrace,,-122.37141,47.640849,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),,,FALSE,FALSE,"2500 11th Ave W
(-122.37141, 47.640849)"
377,South Passage Point Park,,-122.322486,47.652087,7,4 a.m. - 11:30 p.m.,Boat Launch (Hand Carry),,,FALSE,FALSE,"3320 Fuhrman Ave E
(-122.322486, 47.652087)"
377,South Passage Point Park,,-122.322486,47.652087,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"3320 Fuhrman Ave E
(-122.322486, 47.652087)"
377,South Passage Point Park,,-122.322486,47.652087,36,4 a.m. - 11:30 p.m.,Waterfront,,,FALSE,FALSE,"3320 Fuhrman Ave E
(-122.322486, 47.652087)"
381,Spring Street Mini Park,,-122.3124,47.611801,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),Play Area,,FALSE,FALSE,"1506 E Spring St
(-122.3124, 47.611801)"
3117,Spruce Street Mini Park,,-122.304648,47.603091,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),,,FALSE,FALSE,"160 21st Ave
(-122.304648, 47.603091)"
2848,St. Mark's Greenbelt,,-122.322174,47.63115,11,4 a.m. - 11:30 p.m.,Creek,,,FALSE,FALSE,"1500 Lakeview Blvd E
(-122.322174, 47.63115)"
2848,St. Mark's Greenbelt,,-122.322174,47.63115,56,4 a.m. - 11:30 p.m.,Green Space,,,FALSE,FALSE,"1500 Lakeview Blvd E
(-122.322174, 47.63115)"
2848,St. Mark's Greenbelt,,-122.322174,47.63115,37,4 a.m. - 11:30 p.m.,Woods,,,FALSE,FALSE,"1500 Lakeview Blvd E
(-122.322174, 47.63115)"
425,Stan Sayres Memorial Park,,-122.277162,47.571222,7,"<p><strong>6:00 a.m. to 10:00 p.m. </strong><br>
  Gates locked between 10:00 p.m. and 6 a.m. <br>
  With overnight parking pass vehicles with boat trailers may  remain in the parking lot after closing with a four night maximum.</p>",Boat Launch (Hand Carry),Finger Piers,,FALSE,FALSE,"3808 Lake Washington Blvd S
(-122.277162, 47.571222)"
425,Stan Sayres Memorial Park,,-122.277162,47.571222,7,"<p><strong>6:00 a.m. to 10:00 p.m. </strong><br>
  Gates locked between 10:00 p.m. and 6 a.m. <br>
  With overnight parking pass vehicles with boat trailers may  remain in the parking lot after closing with a four night maximum.</p>",Boat Launch (Hand Carry),Small Craft Float,,FALSE,FALSE,"3808 Lake Washington Blvd S
(-122.277162, 47.571222)"
425,Stan Sayres Memorial Park,,-122.277162,47.571222,6,"<p><strong>6:00 a.m. to 10:00 p.m. </strong><br>
  Gates locked between 10:00 p.m. and 6 a.m. <br>
  With overnight parking pass vehicles with boat trailers may  remain in the parking lot after closing with a four night maximum.</p>",Boat Launch (Motorized),Boat Ramp,,FALSE,FALSE,"3808 Lake Washington Blvd S
(-122.277162, 47.571222)"
425,Stan Sayres Memorial Park,,-122.277162,47.571222,15,"<p><strong>6:00 a.m. to 10:00 p.m. </strong><br>
  Gates locked between 10:00 p.m. and 6 a.m. <br>
  With overnight parking pass vehicles with boat trailers may  remain in the parking lot after closing with a four night maximum.</p>",Fishing,,,FALSE,FALSE,"3808 Lake Washington Blvd S
(-122.277162, 47.571222)"
425,Stan Sayres Memorial Park,,-122.277162,47.571222,33,"<p><strong>6:00 a.m. to 10:00 p.m. </strong><br>
  Gates locked between 10:00 p.m. and 6 a.m. <br>
  With overnight parking pass vehicles with boat trailers may  remain in the parking lot after closing with a four night maximum.</p>",Paths,,,FALSE,FALSE,"3808 Lake Washington Blvd S
(-122.277162, 47.571222)"
425,Stan Sayres Memorial Park,,-122.277162,47.571222,42,"<p><strong>6:00 a.m. to 10:00 p.m. </strong><br>
  Gates locked between 10:00 p.m. and 6 a.m. <br>
  With overnight parking pass vehicles with boat trailers may  remain in the parking lot after closing with a four night maximum.</p>",Paths (ADA Compliant),,,FALSE,FALSE,"3808 Lake Washington Blvd S
(-122.277162, 47.571222)"
425,Stan Sayres Memorial Park,,-122.277162,47.571222,36,"<p><strong>6:00 a.m. to 10:00 p.m. </strong><br>
  Gates locked between 10:00 p.m. and 6 a.m. <br>
  With overnight parking pass vehicles with boat trailers may  remain in the parking lot after closing with a four night maximum.</p>",Waterfront,,,FALSE,FALSE,"3808 Lake Washington Blvd S
(-122.277162, 47.571222)"
592,Sturgus Park,,-122.314376,47.59409,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"904 Sturgus Ave S
(-122.314376, 47.59409)"
592,Sturgus Park,,-122.314376,47.59409,42,4 a.m. - 11:30 p.m.,Paths (ADA Compliant),,,FALSE,FALSE,"904 Sturgus Ave S
(-122.314376, 47.59409)"
592,Sturgus Park,,-122.314376,47.59409,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"904 Sturgus Ave S
(-122.314376, 47.59409)"
3903,Sunnyside Ave N Boat Ramp,,-122.330723,47.650292,7,24 Hours,Boat Launch (Hand Carry),,,FALSE,FALSE,"2301 N Northlake Way
(-122.330723, 47.650292)"
3903,Sunnyside Ave N Boat Ramp,,-122.330723,47.650292,6,24 Hours,Boat Launch (Motorized),,,FALSE,FALSE,"2301 N Northlake Way
(-122.330723, 47.650292)"
3903,Sunnyside Ave N Boat Ramp,,-122.330723,47.650292,34,24 Hours,View,,,FALSE,FALSE,"2301 N Northlake Way
(-122.330723, 47.650292)"
252,Sunset Hill Park,,-122.400938,47.684034,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"7531 34th Ave NW
(-122.400938, 47.684034)"
252,Sunset Hill Park,,-122.400938,47.684034,9,4 a.m. - 11:30 p.m.,Weddings and Ceremonies,,,FALSE,FALSE,"7531 34th Ave NW
(-122.400938, 47.684034)"
234,SW Queen Anne Greenbelt,,-122.373209,47.633353,56,4 a.m. - 11:30 p.m.,Green Space,,,FALSE,FALSE,"12th Ave W & W Howe St
(-122.373209, 47.633353)"
234,SW Queen Anne Greenbelt,,-122.373209,47.633353,37,4 a.m. - 11:30 p.m.,Woods,,,FALSE,FALSE,"12th Ave W & W Howe St
(-122.373209, 47.633353)"
3889,Terry Pettus Park,,-122.329689,47.636742,7,4 a.m. - 11:30 p.m.,Boat Launch (Hand Carry),,,FALSE,FALSE,"2001 Fairview Ave E
(-122.329689, 47.636742)"
3889,Terry Pettus Park,,-122.329689,47.636742,15,4 a.m. - 11:30 p.m.,Fishing,,,FALSE,FALSE,"2001 Fairview Ave E
(-122.329689, 47.636742)"
3889,Terry Pettus Park,,-122.329689,47.636742,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"2001 Fairview Ave E
(-122.329689, 47.636742)"
3889,Terry Pettus Park,,-122.329689,47.636742,36,4 a.m. - 11:30 p.m.,Waterfront,,,FALSE,FALSE,"2001 Fairview Ave E
(-122.329689, 47.636742)"
343,Thorndyke Park,,-122.390161,47.635099,36,4 a.m. - 11:30 p.m.,Waterfront,,,FALSE,FALSE,"1818 Thorndyke Ave W
(-122.390161, 47.635099)"
416,Thornton Creek Park #1,,-122.307629,47.707034,11,4 a.m. - 11:30 p.m.,Creek,,,FALSE,FALSE,"13002 10th Ave NE
(-122.307629, 47.707034)"
416,Thornton Creek Park #1,,-122.307629,47.707034,56,4 a.m. - 11:30 p.m.,Green Space,,,FALSE,FALSE,"13002 10th Ave NE
(-122.307629, 47.707034)"
416,Thornton Creek Park #1,,-122.307629,47.707034,37,4 a.m. - 11:30 p.m.,Woods,,,FALSE,FALSE,"13002 10th Ave NE
(-122.307629, 47.707034)"
4405,Thyme Patch Park,,-122.395214,47.670709,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"2853 NW 58th St
(-122.395214, 47.670709)"
4405,Thyme Patch Park,,-122.395214,47.670709,25,4 a.m. - 11:30 p.m.,P-Patch Community Garden,,,FALSE,FALSE,"2853 NW 58th St
(-122.395214, 47.670709)"
3909,Tilikum Place,,-122.347411,47.618382,16,6 a.m. - 10 p.m.,Decorative Fountain,,,FALSE,FALSE,"2701 5th Ave
(-122.347411, 47.618382)"
3909,Tilikum Place,,-122.347411,47.618382,18,6 a.m. - 10 p.m.,Historic Landmark,,,FALSE,FALSE,"2701 5th Ave
(-122.347411, 47.618382)"
4421,Trolley Hill Park,,-122.347039,47.635143,22,4 a.m. - 11:30 p.m.,Play Area,Play Area,,FALSE,FALSE,"1800 Taylor Ave N
(-122.347039, 47.635143)"
4421,Trolley Hill Park,,-122.347039,47.635143,25,4 a.m. - 11:30 p.m.,P-Patch Community Garden,,,FALSE,FALSE,"1800 Taylor Ave N
(-122.347039, 47.635143)"
4421,Trolley Hill Park,,-122.347039,47.635143,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"1800 Taylor Ave N
(-122.347039, 47.635143)"
338,Victor Steinbrueck Park,,-122.343869,47.610153,27,6 a.m. - 10 p.m.,Restrooms,,,FALSE,FALSE,"2001 Western Ave
(-122.343869, 47.610153)"
338,Victor Steinbrueck Park,,-122.343869,47.610153,34,6 a.m. - 10 p.m.,View,,,FALSE,FALSE,"2001 Western Ave
(-122.343869, 47.610153)"
4443,Victory Creek Park,,-122.315554,47.709155,11,4 a.m. - 11:30 p.m.,Creek,,,FALSE,FALSE,"1059 NE Northgate Way
(-122.315554, 47.709155)"
4443,Victory Creek Park,,-122.315554,47.709155,22,4 a.m. - 11:30 p.m.,Play Area,Play Area,,FALSE,FALSE,"1059 NE Northgate Way
(-122.315554, 47.709155)"
4443,Victory Creek Park,,-122.315554,47.709155,37,4 a.m. - 11:30 p.m.,Woods,,,FALSE,FALSE,"1059 NE Northgate Way
(-122.315554, 47.709155)"
444,View Ridge Playfield,,-122.279969,47.679747,45,4 a.m. - 11:30 p.m.,Baseball/Softball,Baseball/Softball Field #1,GRASS,FALSE,FALSE,"4408 NE 70th St
(-122.279969, 47.679747)"
444,View Ridge Playfield,,-122.279969,47.679747,45,4 a.m. - 11:30 p.m.,Baseball/Softball,Baseball/Softball Field #2,GRASS,FALSE,FALSE,"4408 NE 70th St
(-122.279969, 47.679747)"
444,View Ridge Playfield,,-122.279969,47.679747,4,4 a.m. - 11:30 p.m.,Basketball (Half),Basketball Half Court #1,,FALSE,FALSE,"4408 NE 70th St
(-122.279969, 47.679747)"
444,View Ridge Playfield,,-122.279969,47.679747,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"4408 NE 70th St
(-122.279969, 47.679747)"
444,View Ridge Playfield,,-122.279969,47.679747,42,4 a.m. - 11:30 p.m.,Paths (ADA Compliant),,,FALSE,FALSE,"4408 NE 70th St
(-122.279969, 47.679747)"
444,View Ridge Playfield,,-122.279969,47.679747,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),,,FALSE,FALSE,"4408 NE 70th St
(-122.279969, 47.679747)"
444,View Ridge Playfield,,-122.279969,47.679747,27,4 a.m. - 11:30 p.m.,Restrooms,,,FALSE,FALSE,"4408 NE 70th St
(-122.279969, 47.679747)"
444,View Ridge Playfield,,-122.279969,47.679747,44,4 a.m. - 11:30 p.m.,Soccer,Soccer Field,GRASS,TRUE,FALSE,"4408 NE 70th St
(-122.279969, 47.679747)"
444,View Ridge Playfield,,-122.279969,47.679747,35,4 a.m. - 11:30 p.m.,Wading Pool or Water Feature,,,FALSE,FALSE,"4408 NE 70th St
(-122.279969, 47.679747)"
3098,Viretta Park,,-122.282003,47.61875,37,4 a.m. - 11:30 p.m.,Woods,,,FALSE,FALSE,"151 Lake Washington Blvd E
(-122.282003, 47.61875)"
399,Volunteer Park,,-122.315568,47.630378,18,6 a.m. - 10 p.m.,Historic Landmark,,,FALSE,FALSE,"1247 15th Ave E
(-122.315568, 47.630378)"
399,Volunteer Park,,-122.315568,47.630378,33,6 a.m. - 10 p.m.,Paths,,,FALSE,FALSE,"1247 15th Ave E
(-122.315568, 47.630378)"
399,Volunteer Park,,-122.315568,47.630378,41,6 a.m. - 10 p.m.,Play Area (ADA Compliant),Play Area,,FALSE,FALSE,"1247 15th Ave E
(-122.315568, 47.630378)"
399,Volunteer Park,,-122.315568,47.630378,40,6 a.m. - 10 p.m.,Restrooms (ADA Compliant),,,FALSE,FALSE,"1247 15th Ave E
(-122.315568, 47.630378)"
399,Volunteer Park,,-122.315568,47.630378,30,6 a.m. - 10 p.m.,Tennis Backboard (Outdoor),,,FALSE,FALSE,"1247 15th Ave E
(-122.315568, 47.630378)"
399,Volunteer Park,,-122.315568,47.630378,29,6 a.m. - 10 p.m.,Tennis Court (Outdoor),Tennis Court (Lower) #1,,FALSE,FALSE,"1247 15th Ave E
(-122.315568, 47.630378)"
399,Volunteer Park,,-122.315568,47.630378,29,6 a.m. - 10 p.m.,Tennis Court (Outdoor),Tennis Court (Lower) #2,,FALSE,FALSE,"1247 15th Ave E
(-122.315568, 47.630378)"
399,Volunteer Park,,-122.315568,47.630378,29,6 a.m. - 10 p.m.,Tennis Court (Outdoor),Tennis Court (Upper) #1,,FALSE,FALSE,"1247 15th Ave E
(-122.315568, 47.630378)"
399,Volunteer Park,,-122.315568,47.630378,29,6 a.m. - 10 p.m.,Tennis Court (Outdoor),Tennis Court (Upper) #2,,FALSE,FALSE,"1247 15th Ave E
(-122.315568, 47.630378)"
399,Volunteer Park,,-122.315568,47.630378,31,6 a.m. - 10 p.m.,Tennis Lights,,,FALSE,FALSE,"1247 15th Ave E
(-122.315568, 47.630378)"
399,Volunteer Park,,-122.315568,47.630378,35,6 a.m. - 10 p.m.,Wading Pool or Water Feature,,,FALSE,FALSE,"1247 15th Ave E
(-122.315568, 47.630378)"
1000399,Volunteer Park Conservatory,,-122.315708,47.632063,17,,Garden,,,FALSE,FALSE,"1400 E Galer St
(-122.315708, 47.632063)"
1000399,Volunteer Park Conservatory,,-122.315708,47.632063,9,,Weddings and Ceremonies,,,FALSE,FALSE,"1400 E Galer St
(-122.315708, 47.632063)"
763,Ward Springs Park,,-122.349245,47.627747,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"4th Ave N & Ward St
(-122.349245, 47.627747)"
763,Ward Springs Park,,-122.349245,47.627747,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),,,FALSE,FALSE,"4th Ave N & Ward St
(-122.349245, 47.627747)"
763,Ward Springs Park,,-122.349245,47.627747,26,4 a.m. - 11:30 p.m.,Rental Facility,,,FALSE,FALSE,"4th Ave N & Ward St
(-122.349245, 47.627747)"
763,Ward Springs Park,,-122.349245,47.627747,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"4th Ave N & Ward St
(-122.349245, 47.627747)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,45,4 a.m. - 11:30 p.m.,Baseball/Softball,"Mickey Merriam (Magnuson) #8, Baseball",SYNTHETIC,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,45,4 a.m. - 11:30 p.m.,Baseball/Softball,"Mickey Merriam (Magnuson) #9, Baseball",SYNTHETIC,TRUE,TRUE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,45,4 a.m. - 11:30 p.m.,Baseball/Softball,"Mickey Merriam (Magnuson) #9, Baseball",,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,52,4 a.m. - 11:30 p.m.,Bike Trail,,,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,7,4 a.m. - 11:30 p.m.,Boat Launch (Hand Carry),East (NE 65th),,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,7,4 a.m. - 11:30 p.m.,Boat Launch (Hand Carry),East (tower),,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,7,4 a.m. - 11:30 p.m.,Boat Launch (Hand Carry),North,,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,7,4 a.m. - 11:30 p.m.,Boat Launch (Hand Carry),South,,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,6,4 a.m. - 11:30 p.m.,Boat Launch (Motorized),East (NE 65th),,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,10,4 a.m. - 11:30 p.m.,Community Center,,,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,47,4 a.m. - 11:30 p.m.,Cricket,"Mickey Merriam (Magnuson Meadow) #1, Cricket",GRASS,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,47,4 a.m. - 11:30 p.m.,Cricket,"Mickey Merriam (Magnuson Meadow) #2, Cricket",GRASS,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,47,4 a.m. - 11:30 p.m.,Cricket,"Mickey Merriam (Magnuson Meadow) #3, Cricket",GRASS,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,47,4 a.m. - 11:30 p.m.,Cricket,"Mickey Merriam (Magnuson Meadow) #4, Cricket",GRASS,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,12,4 a.m. - 11:30 p.m.,Dog Off Leash Area,,,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,5,4 a.m. - 11:30 p.m.,Guarded Beach,,,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,58,4 a.m. - 11:30 p.m.,Hiking Trails,,,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,59,4 a.m. - 11:30 p.m.,Lacrosse,"Mickey Merriam (Magnuson Meadow) #1, Lacrosse",GRASS,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,59,4 a.m. - 11:30 p.m.,Lacrosse,"Mickey Merriam (Magnuson Meadow) #2, Lacrosse",GRASS,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,59,4 a.m. - 11:30 p.m.,Lacrosse,"Mickey Merriam (Magnuson Meadow) #3, Lacrosse",GRASS,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,59,4 a.m. - 11:30 p.m.,Lacrosse,"Mickey Merriam (Magnuson Meadow) #4, Lacrosse",GRASS,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,42,4 a.m. - 11:30 p.m.,Paths (ADA Compliant),,,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,21,4 a.m. - 11:30 p.m.,Picnic Sites,Picnic Site #1,,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,21,4 a.m. - 11:30 p.m.,Picnic Sites,Picnic Site #2,,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,21,4 a.m. - 11:30 p.m.,Picnic Sites,Picnic Site #3,,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,21,4 a.m. - 11:30 p.m.,Picnic Sites,Picnic Site #4,,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),Play Area,,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,25,4 a.m. - 11:30 p.m.,P-Patch Community Garden,,,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,26,4 a.m. - 11:30 p.m.,Rental Facility,,,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,27,4 a.m. - 11:30 p.m.,Restrooms,,,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,40,4 a.m. - 11:30 p.m.,Restrooms (ADA Compliant),,,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,61,4 a.m. - 11:30 p.m.,Rugby,"Mickey Merriam (Magnuson) #5, Rugby",SYNTHETIC,FALSE,TRUE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
398,Warren G. Magnuson Park,Magnuson Park,-122.255084,47.680304,44,4 a.m. - 11:30 p.m.,Soccer,"Mickey Merriam (Magnuson Meadow) #1, Soccer",GRASS,FALSE,FALSE,"7400 Sand Point Way NE
(-122.255084, 47.680304)"
